year,state,county,zip_codes,population,ev_registrations,cumulative_ev_stations,median_income,ev_adoption_rate,ev_growth_rate
2020,FL,Pinellas County,"[33701, 33702, 33703, 33704, 33705, 33706, 33707, 33708, 33709, 33710, 33711, 33712, 33713, 33714, 33715, 33716, 33729, 33730, 33731, 33732, 33733, 33734, 33736, 33737, 33738, 33740, 33741, 33742, 33743, 33744, 33747, 33755, 33756, 33757, 33758, 33759, 33760, 33761, 33762, 33763, 33764, 33765, 33766, 33767, 33769, 33770, 33771, 33772, 33773, 33774, 33775, 33776, 33777, 33778, 33779, 33780, 33781, 33782, 33784, 33785, 33786, 34660, 34677, 34681, 34682, 34683, 34684, 34685, 34688, 34689, 34695, 34697, 34698]",959793,6947,45,56419,0.007238019031186933,1.34141990820542
2020,FL,Polk County,"[33801, 33802, 33803, 33804, 33805, 33806, 33807, 33809, 33810, 33811, 33812, 33813, 33815, 33820, 33823, 33827, 33830, 33831, 33835, 33836, 33837, 33838, 33839, 33840, 33841, 33843, 33844, 33845, 33846, 33847, 33849, 33850, 33851, 33853, 33854, 33855, 33856, 33858, 33859, 33860, 33863, 33867, 33868, 33877, 33880, 33881, 33882, 33883, 33884, 33885, 33888, 33896, 33897, 33898, 34759]",730158,2098,13,51535,0.002873350699437656,3.918505948940732
2020,FL,Putnam County,"[32007, 32112, 32131, 32138, 32139, 32140, 32147, 32148, 32149, 32157, 32177, 32178, 32181, 32185, 32187, 32189, 32193, 32640, 32666]",73372,101,2,40068,0.001376546911628414,1.442420295272882
2020,FL,Santa Rosa County,"[32530, 32561, 32562, 32563, 32565, 32566, 32570, 32571, 32572, 32583]",189011,640,5,70663,0.003386046314764749,1.400355209281674
2020,FL,Sarasota County,"[34223, 34228, 34229, 34230, 34231, 34232, 34233, 34234, 34235, 34236, 34237, 34238, 34239, 34240, 34241, 34242, 34249, 34260, 34272, 34274, 34275, 34276, 34277, 34278, 34284, 34285, 34286, 34287, 34288, 34289, 34290, 34291, 34292, 34293, 34295]",436237,3886,43,64644,0.008908001843034865,1.3660591153714807
2020,FL,Seminole County,"[32701, 32707, 32708, 32714, 32715, 32716, 32718, 32719, 32730, 32732, 32745, 32746, 32747, 32750, 32752, 32762, 32765, 32766, 32771, 32772, 32773, 32779, 32791, 32795, 32799]",471455,3575,27,70297,0.007582908230902207,1.2890679839754733
2020,FL,St. Johns County,"[32004, 32033, 32080, 32081, 32082, 32084, 32085, 32086, 32092, 32095, 32145, 32259]",277099,2469,19,83803,0.008910172898494762,1.4237135471638291
2020,FL,St. Lucie County,"[34945, 34946, 34947, 34948, 34949, 34950, 34951, 34952, 34953, 34954, 34979, 34981, 34982, 34983, 34984, 34985, 34986, 34987, 34988]",331441,1321,7,55237,0.003985626401078925,1.5018531368929406
2020,FL,Sumter County,"[32162, 32163, 33513, 33514, 33521, 33538, 33585, 33597, 34484, 34785]",130290,571,3,59618,0.004382531276383452,1.275822712230183
2020,FL,Suwannee County,"[32008, 32060, 32062, 32064, 32071, 32094]",43524,37,0,46280,0.0008501056888153663,1.3599465237570079
2020,FL,Taylor County,"[32347, 32348, 32356, 32357, 32359]",21743,12,0,38295,0.0005519017614864554,0.22872915717776432
2020,FL,Union County,"[32026, 32054, 32083, 32697]",15425,7,0,55139,0.0004538087520259319,2.457341977309562
2020,FL,Volusia County,"[32105, 32114, 32115, 32116, 32117, 32118, 32119, 32120, 32121, 32122, 32123, 32124, 32125, 32126, 32127, 32128, 32129, 32130, 32132, 32141, 32168, 32169, 32170, 32173, 32174, 32175, 32176, 32180, 32190, 32198, 32706, 32713, 32720, 32721, 32722, 32723, 32724, 32725, 32728, 32738, 32739, 32744, 32753, 32759, 32763, 32764, 32774]",555776,2202,28,52407,0.003962027867342239,1.427604237601975
2020,FL,Wakulla County,"[32326, 32327, 32346, 32355, 32358]",33893,50,0,67480,0.0014752308736317233,1.3701340212124151
2020,FL,Walton County,"[32422, 32433, 32434, 32435, 32439, 32454, 32455, 32459, 32461, 32538, 32550]",75941,420,0,67390,0.005530609288789982,1.395659418888671
2020,FL,Washington County,"[32427, 32428, 32437, 32462, 32463]",25320,17,1,37260,0.0006714060031595576,-0.03634439178515014
2020,TX,Anderson County,"[75763, 75779, 75801, 75802, 75803, 75832, 75839, 75853, 75861, 75880, 75882, 75884, 75886]",57930,22,0,45847,0.0003797686863455895,0.09629725530813071
2020,TX,Andrews County,[79714],18612,10,0,75147,0.0005372877713303245,-0.08636656702420731
2020,TX,Angelina County,"[75901, 75902, 75903, 75904, 75915, 75941, 75949, 75969, 75980]",86388,34,0,49684,0.00039357318146038804,0.7064349215168773
2020,TX,Aransas County,"[78358, 78381, 78382]",23932,21,0,47924,0.0008774862109309711,0.21351181288159582
2020,TX,Archer County,"[76351, 76366, 76370, 76379, 76389]",8556,2,0,63958,0.0002337540906965872,-0.5001753155680224
2020,TX,Atascosa County,"[78008, 78011, 78012, 78026, 78050, 78052, 78062, 78064, 78065, 78069]",49128,25,0,59251,0.0005088747760950985,0.7353647614395051
2020,TX,Austin County,"[77418, 77452, 77473, 77474, 77485, 78931, 78933, 78944, 78950]",30132,25,0,64468,0.0008296827293243063,0.4657077486510335
2020,TX,Bailey County,"[79320, 79324, 79344, 79347]",6866,2,0,55038,0.00029129041654529564,0.019516457908534734
2020,TX,Bandera County,"[78003, 78055, 78063, 78883, 78885]",20998,27,0,60361,0.0012858367463567959,1.286019913984482
2020,TX,Bastrop County,"[78602, 78612, 78621, 78650, 78659, 78662, 78953, 78957]",98057,142,0,71820,0.0014481373078923483,0.626368181875099
2020,TX,Baylor County,[76380],3463,4,0,40946,0.001155067860236789,1.0265665607854464
2020,TX,Bee County,"[78102, 78104, 78125, 78142, 78145, 78146, 78162, 78389, 78391]",31038,13,0,45287,0.0004188414201946002,1.2732618081061924
2020,TX,Bell County,"[76501, 76502, 76503, 76504, 76505, 76508, 76513, 76519, 76533, 76534, 76540, 76541, 76542, 76543, 76545, 76546, 76547, 76548, 76549, 76554, 76559, 76564, 76569, 76571, 76579]",372258,391,0,54987,0.0010503468024864475,0.4439244808545131
2020,TX,Bexar County,"[78002, 78015, 78023, 78054, 78073, 78109, 78112, 78148, 78150, 78152, 78201, 78202, 78203, 78204, 78205, 78206, 78207, 78208, 78209, 78210, 78211, 78212, 78213, 78214, 78215, 78216, 78217, 78218, 78219, 78220, 78221, 78222, 78223, 78224, 78225, 78226, 78227, 78228, 78229, 78230, 78231, 78232, 78233, 78234, 78235, 78236, 78237, 78238, 78239, 78240, 78241, 78242, 78243, 78244, 78245, 78246, 78247, 78248, 78249, 78250, 78251, 78252, 78253, 78254, 78255, 78256, 78257, 78258, 78259, 78260, 78261, 78262, 78263, 78264, 78265, 78268, 78269, 78270, 78275, 78278, 78279, 78280, 78283, 78284, 78285, 78286, 78287, 78288, 78289, 78291, 78292, 78293, 78294, 78295, 78296, 78297, 78298, 78299]",2015501,3801,63,58288,0.0018858834602413991,0.6478278893591347
2020,TX,Blanco County,"[78606, 78635, 78636, 78663]",11449,16,0,70397,0.0013975019652371387,0.5157814497494819
2020,TX,Borden County,[79738],642,1,0,83281,0.001557632398753894,
2020,TX,Bosque County,"[76634, 76637, 76644, 76649, 76652, 76665, 76671, 76689, 76690]",18252,14,0,57337,0.0007670392285776902,2.5830319964935353
2020,TX,Bowie County,"[75501, 75503, 75504, 75505, 75507, 75559, 75561, 75567, 75569, 75570, 75573, 75574, 75599]",92923,31,0,51796,0.0003336095476900229,0.7281901263531214
2020,TX,Brazoria County,"[77422, 77430, 77431, 77463, 77480, 77486, 77511, 77512, 77515, 77516, 77531, 77534, 77541, 77542, 77566, 77577, 77578, 77581, 77583, 77584, 77588]",373493,619,0,83325,0.0016573269110799935,0.6027850104610923
2020,TX,Brazos County,"[77801, 77802, 77803, 77805, 77806, 77807, 77808, 77840, 77841, 77842, 77843, 77844, 77845, 77862, 77866, 77881]",234505,269,11,50289,0.0011470970768213897,0.583899205272937
2020,TX,Brewster County,"[79830, 79831, 79832, 79834, 79842, 79852]",9560,3,0,45296,0.00031380753138075313,0.4439853556485356
2020,TX,Briscoe County,"[79255, 79257]",1419,2,0,37875,0.0014094432699083862,1.1338971106412967
2020,TX,Brooks County,"[78353, 78355]",7048,1,0,25058,0.00014188422247446084,
2020,TX,Brown County,"[76432, 76801, 76802, 76803, 76804, 76823, 76827, 76857, 76890]",38043,8,0,49180,0.00021028835791078517,0.5924716767867939
2020,TX,Burleson County,"[77836, 77838, 77852, 77863, 77878, 77879]",17682,3,0,60058,0.00016966406515100103,2.129114353579912
2020,TX,Burnet County,"[78605, 78608, 78611, 78654]",49483,59,0,59919,0.001192328678536063,0.9798823281001416
2020,TX,Caldwell County,"[78616, 78622, 78644, 78648, 78655, 78656, 78661]",45945,147,0,59846,0.0031994776363042767,-0.23240664004620915
2020,TX,Calhoun County,"[77978, 77979, 77982, 77983]",20064,2,0,57170,9.968102073365231e-05,-0.8048103212576897
2020,TX,Callahan County,"[76443, 76469, 79504, 79510]",13747,6,0,51955,0.00043645886375209136,0.014257656215901804
2020,TX,Cameron County,"[78520, 78521, 78522, 78523, 78526, 78535, 78550, 78551, 78552, 78553, 78559, 78566, 78567, 78568, 78575, 78578, 78583, 78586, 78592, 78593, 78597]",421480,227,10,41200,0.0005385783429818734,0.7945387980412479
2020,TX,Camp County,"[75451, 75686]",12428,6,0,49539,0.00048278081750885096,5.321532024460895
2020,TX,Carson County,"[79039, 79068, 79080, 79097]",5792,7,0,74246,0.0012085635359116022,0.7904868784530386
2020,TX,Cass County,"[75551, 75555, 75556, 75560, 75562, 75563, 75564, 75565, 75566, 75572, 75656]",28442,10,0,47539,0.0003515927149989452,2.5189742868527762
2020,TX,Castro County,"[79027, 79043, 79063, 79085]",7334,1,0,49900,0.00013635124079629124,0.026724843196073156
2020,TX,Chambers County,"[77514, 77523, 77560, 77580, 77597, 77661, 77665]",47019,40,0,95989,0.0008507199217337672,0.8646504604521577
2020,TX,Cherokee County,"[75759, 75764, 75766, 75772, 75780, 75785, 75925, 75976]",50493,17,0,50199,0.0003366803319271978,0.4770727295532713
2020,TX,Childress County,"[79201, 79259]",6661,1,0,43564,0.00015012760846719713,0.09683230746134219
2020,TX,Clay County,"[76228, 76352, 76357, 76365, 76377]",10257,1,0,63125,9.749439407234084e-05,-0.9690181493809389
2020,TX,Cochran County,"[79314, 79346, 79379]",2561,1,0,41000,0.0003904724716907458,0.11401796173369783
2020,TX,Collin County,"[75002, 75009, 75013, 75023, 75024, 75025, 75026, 75034, 75035, 75069, 75070, 75071, 75072, 75074, 75075, 75078, 75082, 75086, 75093, 75094, 75097, 75098, 75121, 75164, 75166, 75173, 75252, 75407, 75409, 75424, 75442, 75454, 75485]",1075736,4657,57,100541,0.004329129079997323,0.5241509809274005
2020,TX,Colorado County,"[77412, 77434, 77442, 77460, 77470, 77475, 78934, 78935, 78943, 78951, 78962]",20563,13,0,52663,0.0006322034722559938,0.2352681117452795
2020,TX,Comal County,"[78070, 78130, 78131, 78132, 78133, 78135, 78163, 78266, 78623]",163659,529,5,80781,0.00323233063870609,0.5583923973507394
2020,TX,Comanche County,"[76442, 76444, 76452, 76455, 76468, 76474]",13630,8,0,54889,0.000586940572267058,0.14327638612304772
2020,TX,Cooke County,"[76238, 76240, 76241, 76250, 76252, 76253, 76263, 76272]",41748,26,0,62733,0.0006227843249976047,0.1679187680193719
2020,TX,Coryell County,"[76522, 76525, 76526, 76528, 76538, 76544, 76558, 76561, 76566, 76596, 76597, 76598, 76599]",83130,58,0,54712,0.000697702393840972,0.3247798628653915
2020,TX,Crockett County,"[76943, 79942]",3093,1,2,46695,0.00032331070158422246,0.11994827028774657
2020,TX,Culberson County,[79855],2186,6,0,34853,0.0027447392497712718,4.9588289112534305
2020,TX,Dallam County,"[79022, 79051, 79087]",7127,9,0,58956,0.0012628034236003929,2.067349515925354
2020,TX,Dallas County,"[75001, 75006, 75011, 75014, 75015, 75016, 75017, 75019, 75030, 75037, 75038, 75039, 75040, 75041, 75042, 75043, 75044, 75045, 75046, 75047, 75048, 75049, 75050, 75051, 75052, 75053, 75060, 75061, 75062, 75063, 75080, 75081, 75083, 75085, 75088, 75089, 75099, 75104, 75106, 75115, 75116, 75123, 75134, 75137, 75138, 75141, 75146, 75149, 75150, 75159, 75172, 75180, 75181, 75182, 75185, 75187, 75201, 75202, 75203, 75204, 75205, 75206, 75207, 75208, 75209, 75210, 75211, 75212, 75214, 75215, 75216, 75217, 75218, 75219, 75220, 75221, 75222, 75223, 75224, 75225, 75226, 75227, 75228, 75229, 75230, 75231, 75232, 75233, 75234, 75235, 75236, 75237, 75238, 75240, 75241, 75242, 75243, 75244, 75245, 75246, 75247, 75248, 75249, 75250, 75251, 75253, 75254, 75258, 75260, 75262, 75263, 75264, 75265, 75266, 75267, 75270, 75275, 75277, 75283, 75284, 75285, 75286, 75301, 75303, 75310, 75312, 75313, 75315, 75320, 75323, 75326, 75334, 75336, 75339, 75340, 75342, 75343, 75344, 75353, 75354, 75355, 75356, 75357, 75358, 75359, 75360, 75363, 75364, 75367, 75368, 75370, 75371, 75372, 75373, 75374, 75376, 75378, 75379, 75380, 75381, 75382, 75386, 75387, 75388, 75389, 75390, 75391, 75392, 75393, 75394, 75395, 75396, 75397, 75398]",2610112,6543,158,61870,0.0025067889807027437,0.5325173897624151
2020,TX,Dawson County,"[79331, 79377, 79713]",12474,3,0,40469,0.0002405002405002405,
2020,TX,DeWitt County,"[77954, 77994, 78141, 78164]",19833,4,1,53815,0.00020168406191700702,3.0659506882468612
2020,TX,Deaf Smith County,"[79025, 79045]",18526,2,0,49790,0.00010795638562020944,-0.4994602180718989
2020,TX,Delta County,"[75415, 75432, 75441, 75448, 75450, 75469]",5228,4,0,49868,0.0007651109410864575,3.078806426931905
2020,TX,Denton County,"[75007, 75010, 75022, 75027, 75028, 75029, 75033, 75036, 75056, 75057, 75065, 75067, 75068, 75077, 75287, 76201, 76202, 76203, 76204, 76205, 76206, 76207, 76208, 76209, 76210, 76226, 76227, 76247, 76249, 76258, 76259, 76262, 76266, 76299]",914398,3105,27,90354,0.0033956767184530148,0.49809455711016604
2020,TX,Dickens County,"[79220, 79229, 79243, 79370]",1758,1,0,41141,0.0005688282138794084,0.25767918088737196
2020,TX,Donley County,"[79226, 79237, 79240]",3279,1,0,51875,0.0003049710277523635,-0.0003049710277522877
2020,TX,Duval County,"[78341, 78349, 78357, 78376, 78384]",9810,3,0,45349,0.0003058103975535168,-0.9235256336560055
2020,TX,Eastland County,"[76435, 76437, 76445, 76448, 76454, 76466, 76470, 76471]",17766,5,0,41559,0.0002814364516492176,-0.13880445795339402
2020,TX,Ector County,"[79741, 79758, 79759, 79760, 79761, 79762, 79763, 79764, 79765, 79766, 79768, 79769, 79776]",165490,97,0,63096,0.0005861381352347574,0.8382950802476807
2020,TX,Edwards County,"[78828, 78880]",1420,1,0,40643,0.0007042253521126761,
2020,TX,El Paso County,"[79821, 79835, 79836, 79838, 79849, 79853, 79901, 79902, 79903, 79904, 79905, 79906, 79907, 79908, 79910, 79911, 79912, 79913, 79914, 79915, 79916, 79917, 79918, 79920, 79922, 79923, 79924, 79925, 79926, 79927, 79928, 79929, 79930, 79931, 79932, 79934, 79935, 79936, 79937, 79938, 79940, 79941, 79943, 79944, 79945, 79946, 79947, 79948, 79949, 79950, 79951, 79952, 79953, 79954, 79955, 79958, 79960, 79961, 79968, 79976, 79978, 79980, 79990, 79995, 79996, 79997, 79998, 79999, 88510, 88511, 88512, 88513, 88514, 88515, 88516, 88517, 88518, 88519, 88520, 88521, 88523, 88524, 88525, 88526, 88527, 88528, 88529, 88530, 88531, 88532, 88533, 88534, 88535, 88536, 88538, 88539, 88540, 88541, 88542, 88543, 88544, 88545, 88546, 88547, 88548, 88549, 88550, 88553, 88554, 88555, 88556, 88557, 88558, 88559, 88560, 88561, 88562, 88563, 88565, 88566, 88567, 88568, 88569, 88570, 88571, 88572, 88573, 88574, 88575, 88576, 88577, 88578, 88579, 88580, 88581, 88582, 88583, 88584, 88585, 88586, 88587, 88588, 88589, 88590, 88595]",866606,791,14,48292,0.0009127562006263515,0.5665024300639223
2020,TX,Ellis County,"[75101, 75119, 75120, 75125, 75152, 75154, 75165, 75167, 75168, 76041, 76064, 76065, 76623, 76651, 76670]",194317,238,0,79834,0.0012248027707303015,0.46048643163224967
2020,TX,Erath County,"[76401, 76402, 76433, 76446, 76461, 76465]",42719,24,0,55383,0.0005618109038132915,1.1807456337290834
2020,TX,Fannin County,"[75413, 75418, 75438, 75439, 75443, 75446, 75447, 75449, 75452, 75475, 75476, 75479, 75488, 75490, 75492]",35801,17,0,57898,0.00047484707131085726,1.1079648613167232
2020,TX,Fayette County,"[78932, 78938, 78940, 78941, 78945, 78949, 78952, 78954, 78956, 78960, 78961, 78963]",24471,8,0,62872,0.00032691757590617467,-0.3626113170063152
2020,TX,Floyd County,"[79221, 79231, 79235, 79241, 79258]",5370,3,0,52714,0.0005586592178770949,2.1910614525139662
2020,TX,Fort Bend County,"[77053, 77406, 77407, 77417, 77441, 77444, 77451, 77459, 77461, 77464, 77469, 77471, 77476, 77477, 77478, 77479, 77481, 77487, 77489, 77494, 77496, 77497, 77498, 77545]",829109,1884,20,100189,0.0022723188386569197,0.47082450838258194
2020,TX,Franklin County,"[75457, 75480]",10369,6,0,59632,0.0005786478927572572,-0.8196354518275629
2020,TX,Freestone County,"[75838, 75840, 75848, 75859, 75860, 76693]",19440,10,0,52232,0.00051440329218107,2.3808299039780523
2020,TX,Frio County,"[78005, 78017, 78057, 78061]",18412,6,0,48708,0.000325874429719748,0.6543015424723007
2020,TX,Gaines County,"[79342, 79359, 79360]",21699,4,0,62994,0.0001843402921793631,-0.3396930734135214
2020,TX,Galveston County,"[77510, 77517, 77518, 77539, 77546, 77549, 77550, 77551, 77552, 77553, 77554, 77555, 77563, 77565, 77568, 77573, 77574, 77590, 77591, 77592, 77617, 77623, 77650]",351590,513,16,74633,0.0014590858670610655,0.4682652337364879
2020,TX,Garza County,"[79330, 79356]",5817,1,0,58938,0.00017190991920233798,
2020,TX,Gillespie County,"[78618, 78624, 78631, 78671, 78675]",26748,43,0,61445,0.001607596829669508,0.39954268513292535
2020,TX,Gonzales County,"[78122, 78140, 78159, 78604, 78614, 78629, 78632, 78658, 78677, 78959]",19681,19,0,58210,0.0009653980996900564,4.029000050810426
2020,TX,Gray County,"[79002, 79054, 79057, 79065, 79066]",21199,2,0,54679,9.434407283362423e-05,-0.31172854065443345
2020,TX,Grayson County,"[75020, 75021, 75058, 75076, 75090, 75091, 75092, 75414, 75459, 75489, 75491, 75495, 76233, 76245, 76264, 76268, 76271, 76273]",136099,147,4,58296,0.0010800961065107017,0.6718414870458602
2020,TX,Gregg County,"[75601, 75602, 75603, 75604, 75605, 75606, 75607, 75608, 75615, 75641, 75647, 75660, 75662, 75663, 75693]",124251,126,0,52027,0.0010140763454620084,0.8215897483809949
2020,TX,Grimes County,"[77363, 77830, 77831, 77861, 77868, 77869, 77873, 77875, 77876]",29440,24,1,56086,0.0008152173913043478,0.47146739130434767
2020,TX,Guadalupe County,"[78108, 78115, 78123, 78124, 78154, 78155, 78156, 78638, 78670]",173697,232,5,75774,0.001335659222669361,0.3671824191700299
2020,TX,Hale County,"[79021, 79032, 79041, 79072, 79073, 79250, 79311]",32465,12,0,47500,0.0003696288310488218,5.173910365008471
2020,TX,Hamilton County,"[76436, 76457, 76531, 76565]",8248,4,0,46893,0.00048496605237633366,-0.048843009560759265
2020,TX,Hansford County,"[79040, 79062, 79081]",5252,1,0,46507,0.0001904036557501904,
2020,TX,Hardeman County,"[79225, 79252]",3558,3,0,47188,0.0008431703204047217,0.6580944350758855
2020,TX,Hardin County,"[77374, 77376, 77519, 77585, 77625, 77656, 77657, 77659, 77663]",56350,19,0,61221,0.00033717834960070986,0.21388420585625556
2020,TX,Harris County,"[77001, 77002, 77003, 77004, 77005, 77006, 77007, 77008, 77009, 77010, 77011, 77012, 77013, 77014, 77015, 77016, 77017, 77018, 77019, 77020, 77021, 77022, 77023, 77024, 77025, 77026, 77027, 77028, 77029, 77030, 77031, 77032, 77033, 77034, 77035, 77036, 77037, 77038, 77039, 77040, 77041, 77042, 77043, 77044, 77045, 77046, 77047, 77048, 77049, 77050, 77051, 77052, 77054, 77055, 77056, 77057, 77058, 77059, 77060, 77061, 77062, 77063, 77064, 77065, 77066, 77067, 77068, 77069, 77070, 77071, 77072, 77073, 77074, 77075, 77076, 77077, 77078, 77079, 77080, 77081, 77082, 77083, 77084, 77085, 77086, 77087, 77088, 77089, 77090, 77091, 77092, 77093, 77094, 77095, 77096, 77097, 77098, 77099, 77201, 77202, 77203, 77204, 77205, 77206, 77207, 77208, 77209, 77210, 77212, 77213, 77215, 77216, 77217, 77218, 77219, 77220, 77221, 77222, 77223, 77224, 77225, 77226, 77227, 77228, 77229, 77230, 77231, 77233, 77234, 77235, 77236, 77237, 77238, 77240, 77241, 77242, 77243, 77244, 77245, 77246, 77247, 77248, 77249, 77250, 77251, 77252, 77253, 77254, 77255, 77256, 77257, 77258, 77259, 77260, 77261, 77262, 77263, 77265, 77266, 77267, 77268, 77269, 77270, 77271, 77272, 77273, 77274, 77275, 77276, 77277, 77278, 77279, 77280, 77282, 77284, 77285, 77286, 77287, 77288, 77289, 77290, 77291, 77292, 77293, 77294, 77296, 77297, 77298, 77299, 77315, 77325, 77336, 77337, 77338, 77339, 77345, 77346, 77347, 77373, 77375, 77377, 77379, 77383, 77387, 77388, 77389, 77391, 77393, 77396, 77401, 77402, 77410, 77411, 77413, 77429, 77433, 77447, 77449, 77450, 77493, 77501, 77502, 77503, 77504, 77505, 77506, 77507, 77508, 77520, 77521, 77522, 77530, 77532, 77536, 77547, 77562, 77571, 77572, 77586, 77587, 77598]",4734792,8124,176,63022,0.0017158092689182544,0.4666606315604156
2020,TX,Harrison County,"[75642, 75650, 75651, 75659, 75661, 75670, 75671, 75672, 75688, 75692, 75694]",68801,26,0,54234,0.0003779014839900583,0.09349902017349354
2020,TX,Haskell County,"[76388, 79521, 79539, 79544, 79547, 79548]",5433,1,0,48955,0.00018406037180195104,0.04141358365543901
2020,TX,Hays County,"[78610, 78619, 78620, 78640, 78666, 78667, 78676, 78737]",243968,695,18,68724,0.00284873426023085,0.4637343484303562
2020,TX,Henderson County,"[75124, 75143, 75148, 75156, 75163, 75751, 75752, 75756, 75758, 75770, 75778, 75782]",82403,55,0,49469,0.0006674514277392814,0.7257165242770289
2020,TX,Hidalgo County,"[78501, 78502, 78503, 78504, 78505, 78516, 78537, 78538, 78539, 78540, 78541, 78542, 78543, 78549, 78557, 78558, 78560, 78562, 78563, 78565, 78570, 78572, 78573, 78574, 78576, 78577, 78579, 78589, 78595, 78596, 78599]",872856,457,9,41846,0.0005235686069638061,0.607165066606739
2020,TX,Hill County,"[76055, 76621, 76622, 76627, 76628, 76631, 76636, 76645, 76648, 76650, 76660, 76666, 76673, 76676, 76692]",35964,16,0,55615,0.0004448893337782227,-0.2588750366528143
2020,TX,Hockley County,"[79313, 79336, 79338, 79353, 79358, 79367, 79372, 79380]",21504,6,0,47010,0.00027901785714285713,-0.2863033234126985
2020,TX,Hood County,"[76048, 76049, 76462, 76467, 76476]",62057,90,0,71253,0.0014502795816749119,0.7529330245722863
2020,TX,Hopkins County,"[75420, 75431, 75433, 75437, 75471, 75478, 75481, 75482, 75483]",36827,22,0,54600,0.0005973877861351726,1.7691910826295927
2020,TX,Houston County,"[75835, 75844, 75847, 75849, 75851, 75858]",22062,6,0,40838,0.0002719608376393799,0.24927930378025565
2020,TX,Howard County,"[79511, 79720, 79721, 79733, 79748]",34816,8,0,57761,0.00022977941176470588,-0.1575367647058824
2020,TX,Hunt County,"[75135, 75401, 75402, 75403, 75404, 75422, 75423, 75428, 75429, 75453, 75458, 75474, 75496]",100254,55,0,57467,0.0005486065393899496,0.8651487291245754
2020,TX,Hutchinson County,"[79007, 79008, 79036, 79078, 79083]",20569,2,0,57921,9.723370120083621e-05,-0.7455150955321115
2020,TX,Jack County,"[76427, 76458, 76459, 76486]",8487,2,0,54087,0.00023565453045834805,0.03982561564746079
2020,TX,Jackson County,"[77957, 77961, 77962, 77969, 77970, 77971, 77991]",14997,1,0,58243,6.668000266720011e-05,-0.8878442355137695
2020,TX,Jasper County,"[75931, 75951, 75956, 77612, 77615]",32919,15,0,42756,0.00045566390230565937,0.7988091983353078
2020,TX,Jeff Davis County,"[79734, 79854]",1984,5,0,56944,0.0025201612903225806,1.826360887096774
2020,TX,Jefferson County,"[77613, 77619, 77622, 77627, 77629, 77640, 77641, 77642, 77643, 77651, 77655, 77701, 77702, 77703, 77704, 77705, 77706, 77707, 77708, 77709, 77710, 77713, 77720, 77725, 77726]",256133,152,0,50840,0.0005934416884977727,-0.7808982853159121
2020,TX,Jim Wells County,"[78332, 78333, 78342, 78372, 78375, 78383]",38879,7,0,45857,0.00018004578307055224,0.21476889837701596
2020,TX,Johnson County,"[76009, 76028, 76031, 76033, 76044, 76050, 76058, 76059, 76061, 76084, 76093, 76097]",180964,188,4,65311,0.0010388806613470082,0.3529843054521995
2020,TX,Jones County,"[79501, 79503, 79520, 79525, 79533, 79553]",19682,2,0,52471,0.000101615689462453,1.0186972868610913
2020,TX,Karnes County,"[78111, 78116, 78117, 78118, 78119, 78144, 78151]",14760,5,0,52896,0.00033875338753387534,-0.4127898223426678
2020,TX,Kaufman County,"[75114, 75118, 75126, 75142, 75147, 75157, 75158, 75160, 75161]",147140,137,0,72179,0.0009310860405056409,0.2551592946436143
2020,TX,Kendall County,"[78004, 78006, 78013, 78027, 78074]",44539,142,0,98692,0.003188217068187431,0.8669175772987412
2020,TX,Kerr County,"[78010, 78024, 78025, 78028, 78029, 78058]",52693,68,3,57196,0.0012904939935095743,0.7405124117590669
2020,TX,Kinney County,[78832],3126,1,0,39972,0.0003198976327575176,
2020,TX,Kleberg County,"[78363, 78364, 78379]",30986,20,0,47301,0.0006454527851287678,0.6502076206458831
2020,TX,Knox County,"[76363, 76371, 79505, 79529]",3347,2,0,50719,0.0005975500448162533,0.0941141320585599
2020,TX,La Salle County,"[78001, 78014, 78019, 78021]",6663,1,2,47162,0.00015008254539996998,-0.7742758517184452
2020,TX,Lamar County,"[75411, 75416, 75421, 75425, 75434, 75435, 75460, 75461, 75462, 75468, 75470, 75473, 75477, 75486]",50131,23,0,48036,0.0004587979493726437,0.5250137971847095
2020,TX,Lamb County,"[79031, 79064, 79082, 79312, 79326, 79339, 79369, 79371]",13011,4,0,44935,0.0003074321727768811,-0.009069249096918086
2020,TX,Lampasas County,"[76539, 76550, 76853]",21705,18,0,64808,0.00082930200414651,1.9617138908085696
2020,TX,Lavaca County,"[77964, 77975, 77984, 77986, 77987, 77995]",20354,13,0,54211,0.0006386950967868723,1.574452196128525
2020,TX,Lee County,"[77853, 78942, 78946, 78947, 78948]",17506,8,0,56696,0.0004569861761681709,-0.903571004353083
2020,TX,Leon County,"[75831, 75833, 75846, 75850, 75855, 77850, 77855, 77865, 77871]",15732,9,0,43392,0.0005720823798627002,-0.8792774759708973
2020,TX,Liberty County,"[77327, 77368, 77369, 77533, 77535, 77538, 77561, 77564, 77575, 77582]",92479,25,0,50917,0.00027033164285946,-0.7362914823905968
2020,TX,Limestone County,"[76635, 76642, 76653, 76667, 76678, 76686, 76687]",22144,5,0,45781,0.00022579479768786127,1.645976336705202
2020,TX,Lipscomb County,"[79005, 79024, 79034, 79046, 79056]",3031,2,0,63182,0.0006598482349059716,
2020,TX,Live Oak County,"[78022, 78060, 78071, 78075, 78350]",11349,2,0,50212,0.0001762269803506917,1.1512027491408934
